Name,AccountNumber,Site,Type,Industry,AnnualRevenue,Rating,Phone,Fax,Website,TickerSymbol,Ownership,NumberOfEmployees
Account_5012_E,60518805,Site_Z792,Customer,Retail,2730498.0,Warm,+1-4286487322,+1-0191788063,https://www.cpgcqmfe.com,KCE,Private,120.0
Account_3731_F,98433357,Site_N211,Customer,Retail,3878260.0,Hot,+1-9635331117,+1-4379910998,https://www.cboddofs.com,YOW,Public,894.0
Account_2611_B,61492396,Site_H581,Prospect,Retail,6856234.0,Hot,+1-1568700248,+1-0095956672,https://www.ljmghhva.com,GAT,Public,78.0
Account_9842_O,36593532,Site_V588,Customer,Technology,5113410.0,Cold,+1-0874402563,+1-9092524777,https://www.itrdxufp.com,KRY,Public,350.0
Account_3351_Z,29030860,Site_Q390,Prospect,Finance,2953652.0,Cold,+1-8942466032,+1-8331672144,https://www.kurkadnc.com,FKP,Private,651.0
Account_7461_P,96560534,Site_T162,Customer,Healthcare,9161410.0,Cold,+1-9714711119,+1-6639198243,https://www.upaihymf.com,HXL,Subsidiary,963.0
Account_2471_I,80318256,Site_I464,Prospect,Healthcare,586579.0,Hot,+1-7232503597,+1-2494528829,https://www.fadkjzun.com,BRI,Public,112.0
Account_2351_R,19987490,Site_W155,Partner,Healthcare,9530634.0,Cold,+1-3028242730,+1-3409633367,https://www.hlcfysls.com,QUL,Subsidiary,956.0
Account_4901_K,41787817,Site_V636,Partner,Technology,6620429.0,Warm,+1-4563499282,+1-6820193299,https://www.wfbytmul.com,OEN,Subsidiary,1000.0
Account_9419_T,00639994,Site_O229,Customer,Healthcare,7734228.0,Cold,+1-4389084633,+1-2523638098,https://www.qhuirumu.com,PAY,Subsidiary,188.0
Account_1899_Q,98963337,Site_S199,Partner,Retail,8724587.0,Cold,+1-2101975044,+1-5840261358,https://www.twecrcph.com,QGS,Public,263.0
Account_6249_V,27371957,Site_D432,Partner,Retail,4294520.0,Cold,+1-9767883703,+1-0833292053,https://www.ftgxfuwo.com,RBG,Public,995.0
Account_4141_X,29513256,Site_R917,Customer,Technology,843962.0,Warm,+1-3860236263,+1-0759152092,https://www.rgihtpii.com,WNA,Public,853.0
Account_9543_D,61399574,Site_P874,Partner,Retail,8404623.0,Cold,+1-6192528025,+1-3302983639,https://www.jgdsrjii.com,EDJ,Public,989.0
Account_7424_I,747475,Site_U496,Partner,Healthcare,3828539.0,Warm,+1-8647686754,+1-0449170734,https://www.ojbpyjqq.com,FKV,Private,652.0
Account_4350_M,72143637,Site_Q330,Customer,Technology,9033579.0,Hot,+1-4523527857,+1-7401275129,https://www.utbahdcd.com,KRX,Subsidiary,31.0
Account_1034_H,94976881,Site_T219,Partner,Technology,9413173.0,Cold,+1-1856150102,+1-8227344708,https://www.jcgccunl.com,XKO,Private,186.0
Account_1146_S,26935752,Site_S245,Prospect,Healthcare,9860705.0,Warm,+1-3968936678,+1-1120996691,https://www.mkohdxdh.com,FZF,Subsidiary,348.0
Account_6416_E,58812299,Site_Z837,Prospect,Retail,8926792.0,Hot,+1-6542103263,+1-5610202532,https://www.euhgbpab.com,XIS,Private,883.0
Account_9879_M,61047878,Site_D869,Partner,Finance,5275864.0,Hot,+1-1870126673,+1-8940165091,https://www.lilsfknt.com,EWU,Subsidiary,920.0
Account_9120_H,97261303,Site_E221,Partner,Technology,4518218.0,Cold,+1-0142649814,+1-6941962379,https://www.hrpdcdgl.com,WUR,Public,545.0
Account_9923_P,30299748,Site_T257,Partner,Technology,6959671.0,Warm,+1-6338459066,+1-1743022768,https://www.eyqqttjf.com,KDA,Subsidiary,188.0
Account_9790_U,74731442,Site_Q655,Prospect,Finance,9407772.0,Warm,+1-6859267557,+1-3910172061,https://www.hemxfudy.com,GYF,Private,764.0
Account_2814_F,14322890,Site_J868,Partner,Retail,9939792.0,Cold,+1-5603882146,+1-6845608781,https://www.wdgunpko.com,JOP,Private,215.0
Account_4263_Q,17430505,Site_V763,Prospect,Retail,1123765.0,Warm,+1-0183966906,+1-2903200087,https://www.rymbxqeo.com,AOK,Public,922.0
Account_8087_G,09969566,Site_C789,Customer,Finance,6127547.0,Cold,+1-4739291028,+1-5144489416,https://www.zzivglit.com,GLO,Subsidiary,746.0
Account_3429_V,81560598,Site_G109,Customer,Finance,935746.0,Hot,+1-3892058159,+1-6600799452,https://www.vmmqkncz.com,NWR,Public,57.0
Account_5996_C,91825165,Site_M263,Partner,Healthcare,562058.0,Hot,+1-5497062902,+1-9885462510,https://www.iikziaju.com,TPP,Private,64.0
Account_8077_I,11796698,Site_V793,Prospect,Finance,7633665.0,Warm,+1-0928876309,+1-1951462759,https://www.prikfqrz.com,SSZ,Private,548.0
Account_1827_E,39149680,Site_Y649,Partner,Retail,6283386.0,Hot,+1-0305157714,+1-5315114006,https://www.htlrisyl.com,DGR,Public,38.0
Account_4298_Z,84639102,Site_D727,Prospect,Retail,4998015.0,Cold,+1-6922751351,+1-7824144650,https://www.siebrbzt.com,ZMM,Public,372.0
Account_8477_G,22374418,Site_X402,Prospect,Finance,3768695.0,Hot,+1-8373254522,+1-4910715385,https://www.iimkyanv.com,FXY,Public,105.0
Account_7335_Z,60088797,Site_C673,Customer,Finance,1062922.0,Cold,+1-9144101230,+1-9416015871,https://www.qvhykbpe.com,RYC,Private,814.0
Account_5551_B,7097043,Site_S742,Prospect,Finance,1017344.0,Hot,+1-1736415842,+1-9897866758,https://www.ainbeudg.com,FNN,Subsidiary,617.0
Account_6598_E,87256699,Site_N192,Prospect,Healthcare,162382.0,Hot,+1-3901474229,+1-0846421494,https://www.xjmimdch.com,AUF,Public,929.0
Account_8217_R,84977774,Site_H642,Partner,Retail,2996356.0,Warm,+1-2220300531,+1-0227929871,https://www.jclwgusv.com,KPV,Subsidiary,563.0
Account_2452_Y,58001734,Site_D477,Customer,Finance,1105211.0,Warm,+1-2850928745,+1-1799321705,https://www.cllrdvku.com,XDS,Private,519.0
Account_3991_U,65712033,Site_Y207,Prospect,Healthcare,8601332.0,Warm,+1-1034802113,+1-8583707810,https://www.xzwuqjcw.com,UOX,Subsidiary,294.0
Account_4142_R,85867358,Site_W452,Prospect,Technology,2371319.0,Warm,+1-6199401663,+1-0974944535,https://www.iegehqci.com,MTU,Public,825.0
Account_8767_H,96514863,Site_P705,Customer,Retail,7826036.0,Warm,+1-9170076029,+1-4036798826,https://www.kydpfluf.com,KWO,Subsidiary,900.0
Account_1591_Z,06116706,Site_P205,Prospect,Finance,429584.0,Hot,+1-9784210736,+1-6125718222,https://www.pkpdcwvx.com,FBG,Private,262.0
Account_9538_P,08557377,Site_B283,Partner,Retail,4162184.0,Warm,+1-8276338886,+1-9263355029,https://www.sdcammrr.com,SJL,Private,558.0
Account_9471_P,70191559,Site_P520,Customer,Finance,8570505.0,Cold,+1-6294062796,+1-9028248622,https://www.xtdxovvz.com,AFZ,Subsidiary,12.0
Account_8304_F,28888271,Site_U437,Customer,Technology,1249116.0,Cold,+1-7502526536,+1-2049488114,https://www.osnxsxlj.com,PZX,Private,490.0
Account_6519_R,95137026,Site_P241,Partner,Technology,4063816.0,Warm,+1-5861472416,+1-9901651502,https://www.tulgnwcs.com,FWW,Subsidiary,291.0
Account_8362_C,90784662,Site_L991,Customer,Retail,640617.0,Cold,+1-9224807352,+1-4145099983,https://www.enthzqkr.com,TFR,Public,629.0
Account_5705_L,63231074,Site_B579,Partner,Retail,7033452.0,Warm,+1-4497089551,+1-3399660003,https://www.ikjhktws.com,XCG,Subsidiary,304.0
Account_5131_C,96846192,Site_E261,Prospect,Technology,1893086.0,Hot,+1-5465150035,+1-0606604040,https://www.ahzhgmmc.com,EPR,Private,281.0
Account_1484_O,92709275,Site_C689,Customer,Retail,680574.0,Cold,+1-4744516430,+1-8813077329,https://www.wfltkkkq.com,ZCI,Private,852.0
Account_8877_N,69983742,Site_V279,Partner,Retail,7671429.0,Warm,+1-5888439342,+1-6733363591,https://www.kcqeqcca.com,SHR,Subsidiary,29.0
Account_9313_K,32384215,Site_Z802,Customer,Retail,5074785.0,Hot,+1-5387419773,+1-6968492782,https://www.lxntwgkp.com,SRM,Subsidiary,53.0
Account_8086_L,96032355,Site_Q508,Customer,Technology,5983251.0,Warm,+1-6346764458,+1-7065663994,https://www.zyfdwiak.com,DVL,Public,683.0
Account_1872_T,92328491,Site_Z548,Customer,Healthcare,450624.0,Hot,+1-6368967762,+1-9352316717,https://www.gpudwiwb.com,PVO,Public,168.0
Account_6676_M,48064688,Site_Y567,Partner,Retail,6385028.0,Hot,+1-3578969407,+1-1217498971,https://www.rayykuik.com,NOK,Subsidiary,467.0
Account_1394_F,02828658,Site_N936,Prospect,Technology,8096261.0,Hot,+1-5546830682,+1-0456836534,https://www.bdebmfct.com,APH,Subsidiary,770.0
Account_3550_H,95634320,Site_Z221,Customer,Technology,7302034.0,Hot,+1-4273353245,+1-6530786777,https://www.rtwjkywr.com,RHW,Public,563.0
Account_2130_G,4905325,Site_U446,Customer,Retail,7968092.0,Warm,+1-9518095307,+1-2721386708,https://www.ytcdjpmw.com,WON,Public,933.0
Account_7016_P,7350633,Site_T954,Prospect,Retail,2305736.0,Warm,+1-7050944331,+1-0492412953,https://www.loyrhfzq.com,NEI,Subsidiary,500.0
Account_6254_W,44726409,Site_U157,Partner,Retail,6968361.0,Cold,+1-0619376656,+1-6029000579,https://www.iclkghin.com,PGF,Subsidiary,402.0
Account_9227_X,48970604,Site_A827,Prospect,Healthcare,886865.0,Hot,+1-5197542745,+1-7427192985,https://www.rrwidctj.com,VHJ,Private,376.0
Account_6546_J,34725329,Site_E714,Prospect,Finance,3408646.0,Warm,+1-8434504979,+1-3299928809,https://www.marwcswo.com,JYS,Subsidiary,643.0
Account_5070_C,44124307,Site_L103,Prospect,Healthcare,1656949.0,Cold,+1-3007138309,+1-9175447100,https://www.dlkydann.com,RUQ,Subsidiary,112.0
Account_3182_V,93483891,Site_M318,Partner,Finance,8995003.0,Hot,+1-7917188242,+1-7895025704,https://www.dgpgruzo.com,DFP,Subsidiary,537.0
Account_5271_K,65888170,Site_D329,Partner,Finance,852333.0,Hot,+1-4860394846,+1-4294840899,https://www.xqgsjenm.com,WBW,Public,142.0
Account_2020_Y,5073617,Site_P195,Partner,Healthcare,760432.0,Hot,+1-1150777170,+1-2762556131,https://www.zjpnkrum.com,WHO,Private,675.0
Account_3995_B,67734709,Site_C611,Customer,Finance,5317605.0,Cold,+1-7562932856,+1-7611798067,https://www.cywomwlk.com,KHS,Public,535.0
Account_8406_E,23669311,Site_H445,Customer,Retail,3411700.0,Cold,+1-9088748260,+1-9144569127,https://www.hahuaplp.com,GBJ,Subsidiary,900.0
Account_5206_S,56088785,Site_H491,Customer,Retail,4929563.0,Hot,+1-1015110416,+1-9324604891,https://www.afirrqpe.com,GSU,Public,209.0
Account_1148_Z,58994481,Site_K408,Customer,Technology,3094707.0,Cold,+1-6414592203,+1-9002614203,https://www.xjxduxqr.com,HFZ,Public,554.0
Account_9935_M,17266176,Site_M274,Partner,Finance,316922.0,Hot,+1-4513261938,+1-7295343229,https://www.njlaalyh.com,LUK,Private,799.0
Account_5648_P,28126681,Site_R466,Customer,Retail,8559009.0,Warm,+1-0940815649,+1-5224876384,https://www.rjkhvbbz.com,GAQ,Private,422.0
Account_2036_C,57205046,Site_X739,Customer,Technology,7693385.0,Warm,+1-2717206188,+1-7295868283,https://www.mmqgmazq.com,IVK,Public,958.0
Account_4741_R,39593624,Site_Y855,Prospect,Healthcare,998384.0,Hot,+1-4838195714,+1-5354768233,https://www.uiohvthe.com,GKS,Public,833.0
Account_3254_M,70688956,Site_K723,Prospect,Finance,2035703.0,Cold,+1-2526433412,+1-3882110756,https://www.ostsdquv.com,JBM,Private,309.0
Account_7787_M,51495882,Site_H644,Partner,Retail,2774823.0,Hot,+1-5284638693,+1-6209062509,https://www.egzyhdbi.com,VIV,Public,47.0
Account_9483_O,41967000,Site_P514,Prospect,Healthcare,9867483.0,Hot,+1-8016928202,+1-5617061056,https://www.hxkvkyuq.com,FLB,Public,267.0
Account_8687_C,78851284,Site_P389,Partner,Technology,5388371.0,Warm,+1-9704711825,+1-9291584556,https://www.dasjshfh.com,NTN,Subsidiary,864.0
Account_4344_H,31532405,Site_Z254,Partner,Healthcare,405667.0,Warm,+1-6816065173,+1-2836162077,https://www.nqmxwtea.com,XSI,Private,744.0
Account_1050_Y,86440834,Site_S856,Prospect,Finance,3047491.0,Cold,+1-2430064079,+1-7750244335,https://www.riqlpure.com,OPQ,Subsidiary,533.0
Account_4456_T,57906266,Site_I491,Prospect,Retail,6152198.0,Cold,+1-2963417959,+1-0015033715,https://www.irqqhwav.com,CAM,Private,383.0
Account_1432_X,23564504,Site_I448,Customer,Healthcare,8819823.0,Hot,+1-7080636282,+1-5049896308,https://www.asmlhvzm.com,GLD,Private,11.0
Account_9083_Z,40997135,Site_W160,Customer,Finance,6347767.0,Hot,+1-5005202515,+1-8285957064,https://www.ncwxkypg.com,AJO,Private,178.0
Account_5159_C,70929092,Site_C185,Customer,Retail,9122000.0,Warm,+1-4423659321,+1-0644921384,https://www.kneqasrc.com,LVO,Public,40.0
Account_6730_T,82832601,Site_U432,Partner,Finance,3268001.0,Warm,+1-1804262886,+1-2745763645,https://www.jqolrqim.com,JGC,Public,211.0
Account_6142_Z,52802459,Site_T841,Prospect,Finance,104343.0,Cold,+1-6024889083,+1-1980518128,https://www.uwigtakx.com,TJM,Subsidiary,556.0
Account_6191_M,40416657,Site_K172,Partner,Healthcare,7136880.0,Warm,+1-4088386293,+1-5085684107,https://www.rxndkkgl.com,AEW,Public,291.0
Account_7507_G,85813520,Site_H893,Partner,Technology,3306762.0,Cold,+1-3785119720,+1-3419499567,https://www.olhsoowt.com,WGM,Private,704.0
Account_3952_N,33412113,Site_E119,Partner,Finance,7494307.0,Cold,+1-8213858150,+1-7952674656,https://www.iakadsfj.com,EDE,Private,987.0
Account_2315_R,72264048,Site_W538,Prospect,Technology,2410463.0,Hot,+1-1039526636,+1-0210315697,https://www.urybagts.com,AGF,Private,759.0
Account_8948_U,81980209,Site_M649,Partner,Healthcare,2298367.0,Hot,+1-2907633736,+1-8826693808,https://www.vfmpqryx.com,OPL,Private,168.0
Account_7071_R,96909041,Site_K190,Prospect,Technology,4015048.0,Hot,+1-7782596706,+1-0817448975,https://www.albtdtjb.com,XFK,Private,650.0
Account_7290_P,17106845,Site_M802,Customer,Healthcare,6014272.0,Warm,+1-1011050390,+1-8269683450,https://www.ubticdtl.com,BGA,Subsidiary,75.0
Account_9828_I,24007282,Site_Y815,Customer,Healthcare,4365071.0,Hot,+1-2718587393,+1-8167167231,https://www.qxsenmde.com,OJU,Private,606.0
Account_3245_H,28765670,Site_E430,Partner,Technology,4538499.0,Hot,+1-9129009074,+1-8204644334,https://www.kxcaauaq.com,EMO,Subsidiary,191.0
Account_1281_I,70396020,Site_Z495,Prospect,Healthcare,7870385.0,Cold,+1-3299766168,+1-0442154972,https://www.jjapfhqb.com,LXK,Public,470.0
Account_6171_I,48201567,Site_U407,Partner,Technology,1021830.0,Warm,+1-7125129841,+1-2792345390,https://www.gehiuqsq.com,KUU,Private,298.0
Account_2977_M,88570476,Site_V727,Partner,Technology,5657916.0,Cold,+1-3315646427,+1-7018147102,https://www.auoeygts.com,NSI,Public,368.0
Account_4120_V,26567415,Site_L909,Prospect,Retail,5480851.0,Hot,+1-6581782262,+1-6195132283,https://www.usvccjhs.com,LUZ,Public,548.0
Account_8159_T,47531596,Site_M676,Prospect,Healthcare,922424.0,Hot,+1-8601393577,+1-2187780532,https://www.nzdfrnjl.com,WPZ,Private,696.0
Account_7417_D,69540974,Site_G319,Customer,Healthcare,9170424.0,Cold,+1-6687421066,+1-8167499353,https://www.ngzewflt.com,ORK,Subsidiary,562.0
Account_8789_F,22889437,Site_O428,Customer,Finance,9941248.0,Hot,+1-7235519843,+1-1798051301,https://www.nroigfsn.com,EZJ,Subsidiary,30.0
Account_6769_C,54762949,Site_T628,Prospect,Retail,9208631.0,Cold,+1-4683061990,+1-0791361888,https://www.vkbwcuvv.com,COX,Subsidiary,698.0
Account_6964_C,31196511,Site_F331,Customer,Finance,7813695.0,Hot,+1-1184019470,+1-1645735739,https://www.gkbstbwp.com,AJQ,Public,989.0
Account_6653_U,79554778,Site_M294,Customer,Healthcare,7128088.0,Hot,+1-0142122203,+1-3377870368,https://www.cglcillv.com,ZCQ,Private,26.0
Account_5030_M,83390569,Site_F569,Partner,Retail,6682023.0,Hot,+1-6690266308,+1-1142078387,https://www.kzaetblg.com,PVZ,Public,251.0
Account_2805_P,73491229,Site_K757,Prospect,Technology,6451337.0,Warm,+1-5276020472,+1-5747264950,https://www.kkcumusf.com,TDZ,Private,615.0
Account_7692_I,82803997,Site_R709,Prospect,Healthcare,9415091.0,Hot,+1-5530434219,+1-0035194574,https://www.evqdjrlq.com,HET,Subsidiary,858.0
Account_3974_H,15040432,Site_R281,Customer,Healthcare,5183434.0,Hot,+1-6417189688,+1-6631302062,https://www.ecadcmge.com,CMC,Subsidiary,983.0
Account_7465_P,27394484,Site_J714,Customer,Healthcare,5967898.0,Cold,+1-1661793146,+1-3939638822,https://www.gfnolgbt.com,FVM,Subsidiary,912.0
Account_7780_K,26966659,Site_U639,Prospect,Technology,8828109.0,Warm,+1-8866106584,+1-2737888787,https://www.yblxeeab.com,FQR,Subsidiary,464.0
Account_3915_P,5006660,Site_H741,Customer,Finance,8605962.0,Cold,+1-5029500393,+1-6156028330,https://www.zzobqxom.com,QAF,Private,172.0
Account_5914_N,53167808,Site_Z933,Partner,Retail,4521405.0,Hot,+1-4866399984,+1-6083695939,https://www.gkayhmct.com,HQD,Private,853.0
Account_8385_D,30358864,Site_Z215,Prospect,Technology,714242.0,Warm,+1-6370636657,+1-0413614776,https://www.ylnuyiim.com,MNJ,Subsidiary,936.0
Account_9267_S,51252055,Site_K962,Partner,Healthcare,3320597.0,Cold,+1-3851049767,+1-5369700461,https://www.nuoqfjgm.com,CJQ,Public,915.0
Account_2831_J,322875,Site_O866,Partner,Retail,1854801.0,Warm,+1-5658755171,+1-0074509957,https://www.qcvzhptr.com,ETT,Public,293.0
Account_9516_H,61478509,Site_F728,Customer,Finance,4218514.0,Cold,+1-3414543467,+1-1058539120,https://www.uhmnjgdy.com,VSI,Public,485.0
Account_6769_C,54762949,Site_T628,Prospect,Retail,9208631.0,Cold,+1-4683061990,+1-0791361888,https://www.vkbwcuvv.com,COX,Subsidiary,698.0
Account_9155_X,05899468,Site_K594,Customer,Healthcare,2485254.0,Warm,+1-5841441639,+1-7728165823,https://www.cvseimxq.com,YTS,Subsidiary,616.0
Account_7465_P,27394484,Site_J714,Customer,Healthcare,5967898.0,Cold,+1-1661793146,+1-3939638822,https://www.gfnolgbt.com,FVM,Subsidiary,912.0
Account_9155_X,05899468,Site_K594,Customer,Healthcare,2485254.0,Warm,+1-5841441639,+1-7728165823,https://www.cvseimxq.com,YTS,Subsidiary,616.0
Account_9390_F,13513542,Site_E146,Partner,Technology,7046064.0,Warm,+1-1146041439,+1-3964664618,https://www.sbkpxmnu.com,XGH,Private,397.0
Account_2977_M,88570476,Site_V727,Partner,Technology,5657916.0,Cold,+1-3315646427,+1-7018147102,https://www.auoeygts.com,NSI,Public,368.0
Account_7873_Y,98304345,Site_I803,Customer,Technology,9910665.0,Cold,+1-3874105683,+1-9004602778,https://www.smhqjcwq.com,YNL,Private,436.0
Account_9390_F,13513542,Site_E146,Partner,Technology,7046064.0,Warm,+1-1146041439,+1-3964664618,https://www.sbkpxmnu.com,XGH,Private,397.0
Account_2822_Y,38598484,Site_I144,Prospect,Retail,4379867.0,Hot,+1-3580517626,+1-5442374896,https://www.mlqnsqyt.com,IRS,Subsidiary,413.0
Account_4160_C,57657049,Site_Q117,Customer,Healthcare,4464277.0,Hot,+1-6058362877,+1-8022848922,https://www.dqiuymst.com,ITD,Subsidiary,672.0
Account_7692_I,82803997,Site_R709,Prospect,Healthcare,9415091.0,Hot,+1-5530434219,+1-0035194574,https://www.evqdjrlq.com,HET,Subsidiary,858.0
Account_4261_E,62186689,Site_E305,Prospect,Technology,9652330.0,Hot,+1-5180363032,+1-7414513657,https://www.cexlhcwi.com,HLX,Private,410.0
Account_3974_H,15040432,Site_R281,Customer,Healthcare,5183434.0,Hot,+1-6417189688,+1-6631302062,https://www.ecadcmge.com,CMC,Subsidiary,983.0
Account_8159_T,47531596,Site_M676,Prospect,Healthcare,922424.0,Hot,+1-8601393577,+1-2187780532,https://www.nzdfrnjl.com,WPZ,Private,696.0
Account_3217_L,44232972,Site_W820,Prospect,Finance,4336441.0,Cold,+1-2420486815,+1-3424529969,https://www.scribwkx.com,NDC,Subsidiary,934.0
Account_3444_L,7686050,Site_M204,Partner,Finance,4938588.0,Cold,+1-6126178859,+1-5882939839,https://www.dyzdwqsf.com,TXU,Subsidiary,603.0
Account_6393_I,74010293,Site_E319,Prospect,Technology,2264296.0,Cold,+1-3294094362,+1-0340925243,https://www.sotjwdhm.com,EIT,Private,190.0
Account_8201_N,34724304,Site_Q513,Prospect,Healthcare,770212.0,Cold,+1-9613353125,+1-4879664098,https://www.hokhczyc.com,JNQ,Public,679.0
Account_3974_H,15040432,Site_R281,Customer,Healthcare,5183434.0,Hot,+1-6417189688,+1-6631302062,https://www.ecadcmge.com,CMC,Subsidiary,983.0
Account_7465_P,27394484,Site_J714,Customer,Healthcare,5967898.0,Cold,+1-1661793146,+1-3939638822,https://www.gfnolgbt.com,FVM,Subsidiary,912.0
Account_3217_L,44232972,Site_W820,Prospect,Finance,4336441.0,Cold,+1-2420486815,+1-3424529969,https://www.scribwkx.com,NDC,Subsidiary,934.0
Account_3915_P,5006660,Site_H741,Customer,Finance,8605962.0,Cold,+1-5029500393,+1-6156028330,https://www.zzobqxom.com,QAF,Private,172.0
Account_3915_P,5006660,Site_H741,Customer,Finance,8605962.0,Cold,+1-5029500393,+1-6156028330,https://www.zzobqxom.com,QAF,Private,172.0
Account_7692_I,82803997,Site_R709,Prospect,Healthcare,9415091.0,Hot,+1-5530434219,+1-0035194574,https://www.evqdjrlq.com,HET,Subsidiary,858.0
Account_9155_X,05899468,Site_K594,Customer,Healthcare,2485254.0,Warm,+1-5841441639,+1-7728165823,https://www.cvseimxq.com,YTS,Subsidiary,616.0
Account_2977_M,88570476,Site_V727,Partner,Technology,5657916.0,Cold,+1-3315646427,+1-7018147102,https://www.auoeygts.com,NSI,Public,368.0
Account_8159_T,47531596,Site_M676,Prospect,Healthcare,922424.0,Hot,+1-8601393577,+1-2187780532,https://www.nzdfrnjl.com,WPZ,Private,696.0
Account_6769_C,54762949,Site_T628,Prospect,Retail,9208631.0,Cold,+1-4683061990,+1-0791361888,https://www.vkbwcuvv.com,COX,Subsidiary,698.0
Account_9155_X,05899468,Site_K594,Customer,Healthcare,2485254.0,Warm,+1-5841441639,+1-7728165823,https://www.cvseimxq.com,YTS,Subsidiary,616.0
Account_7692_I,82803997,Site_R709,Prospect,Healthcare,9415091.0,Hot,+1-5530434219,+1-0035194574,https://www.evqdjrlq.com,HET,Subsidiary,858.0
Account_6769_C,54762949,Site_T628,Prospect,Retail,9208631.0,Cold,+1-4683061990,+1-0791361888,https://www.vkbwcuvv.com,COX,Subsidiary,698.0
Account_3915_P,5006660,Site_H741,Customer,Finance,8605962.0,Cold,+1-5029500393,+1-6156028330,https://www.zzobqxom.com,QAF,Private,172.0
Account_7465_P,27394484,Site_J714,Customer,Healthcare,5967898.0,Cold,+1-1661793146,+1-3939638822,https://www.gfnolgbt.com,FVM,Subsidiary,912.0
Account_5262_Q,00315734,Site_U839,Customer,Technology,8963835.0,Cold,+1-6457186143,+1-0603253961,https://www.ivjdqvqq.com,UWR,Private,775.0
